3688	QQAK2			2915674
3687	QQAJT			26280467
3686	QQAJ9			21709951
3685	QQAJ8			19424693
3684	QQAJ7			14854177
3683	QQAJ6			12568919
3682	QQAJ5			7998403
3681	QQAJ4			5713145
3680	QQAJ3			3427887
3679	QQAJ2			2285258
3678	QQAT9			17218237
3677	QQAT8			15405791
3676	QQAT7			11780899
3675	QQAT6			9968453
3674	QQAT5			6343561
3673	QQAT4			4531115
3672	QQAT3			2718669
3671	QQAT2			1812446
3670	QQA98			12726523
3669	QQA97			9732047
3668	QQA96			8234809
3667	QQA95			5240333
3666	QQA94			3743095
3665	QQA93			2245857
3664	QQA92			1497238
3663	QQA87			8707621
3662	QQA86			7367987
3661	QQA85			4688719
3660	QQA84			3349085
3659	QQA83			2009451
3658	QQA82			1339634
3657	QQA76			5634343
3656	QQA75			3585491
3655	QQA74			2561065
3654	QQA73			1536639
3653	QQA72			1024426
3652	QQA65			3033877
3651	QQA64			2167055
3650	QQA63			1300233
3649	QQA62			866822
3648	QQA54			1379035
3647	QQA53			827421
3646	QQA52			551614
3645	QQA43			591015
3644	QQA42			394010
3643	QQA32			236406
3642	QQKJT			23716519
3641	QQKJ9			19591907
3640	QQKJ8			17529601
3639	QQKJ7			13404989
3638	QQKJ6			11342683
3637	QQKJ5			7218071
3636	QQKJ4			5155765
3635	QQKJ3			3093459
3634	QQKJ2			2062306
3633	QQKT9			15538409
3632	QQKT8			13902787
3631	QQKT7			10631543
3630	QQKT6			8995921
3629	QQKT5			5724677
3628	QQKT4			4089055
3627	QQKT3			2453433
3626	QQKT2			1635622
3625	QQK98			11484911
3624	QQK97			8782579
3623	QQK96			7431413
3622	QQK95			4729081
3621	QQK94			3377915
3620	QQK93			2026749
3619	QQK92			1351166
3618	QQK87			7858097
3617	QQK86			6649159
3616	QQK85			4231283
3615	QQK84			3022345
3614	QQK83			1813407
3613	QQK82			1208938
3612	QQK76			5084651
3611	QQK75			3235687
3610	QQK74			2311205
3609	QQK73			1386723
3608	QQK72			924482
3607	QQK65			2737889
3606	QQK64			1955635
3605	QQK63			1173381
3604	QQK62			782254
3603	QQK54			1244495
3602	QQK53			746697
3601	QQK52			497798
3600	QQK43			533355
3599	QQK42			355570
3598	QQK32			213342
3597	QQJT9			12178753
3596	QQJT8			10896779
3595	QQJT7			8332831
3594	QQJT6			7050857
3593	QQJT5			4486909
3592	QQJT4			3204935
3591	QQJT3			1922961
3590	QQJT2			1281974
3589	QQJ98			9001687
3588	QQJ97			6883643
3587	QQJ96			5824621
3586	QQJ95			3706577
3585	QQJ94			2647555
3584	QQJ93			1588533
3583	QQJ92			1059022
3582	QQJ87			6159049
3581	QQJ86			5211503
3580	QQJ85			3316411
3579	QQJ84			2368865
3578	QQJ83			1421319
3577	QQJ82			947546
3576	QQJ76			3985267
3575	QQJ75			2536079
3574	QQJ74			1811485
3573	QQJ73			1086891
3572	QQJ72			724594
3571	QQJ65			2145913
3570	QQJ64			1532795
3569	QQJ63			919677
3568	QQJ62			613118
3567	QQJ54			975415
3566	QQJ53			585249
3565	QQJ52			390166
3564	QQJ43			418035
3563	QQJ42			278690
3562	QQJ32			167214
3561	QQT98			7139269
3560	QQT97			5459441
3559	QQT96			4619527
3558	QQT95			2939699
3557	QQT94			2099785
3556	QQT93			1259871
3555	QQT92			839914
3554	QQT87			4884763
3553	QQT86			4133261
3552	QQT85			2630257
3551	QQT84			1878755
3550	QQT83			1127253
3549	QQT82			751502
3548	QQT76			3160729
3547	QQT75			2011373
3546	QQT74			1436695
3545	QQT73			862017
3544	QQT72			574678
3543	QQT65			1701931
3542	QQT64			1215665
3541	QQT63			729399
3540	QQT62			486266
3539	QQT54			773605
3538	QQT53			464163
3537	QQT52			309442
3536	QQT43			331545
3535	QQT42			221030
3534	QQT32			132618
3533	QQ987			4035239
3532	QQ986			3414433
3531	QQ985			2172821
3530	QQ984			1552015
3529	QQ983			931209
3528	QQ982			620806
3527	QQ976			2611037
3526	QQ975			1661569
3525	QQ974			1186835
3524	QQ973			712101
3523	QQ972			474734
3522	QQ965			1405943
3521	QQ964			1004245
3520	QQ963			602547
3519	QQ962			401698
3518	QQ954			639065
3517	QQ953			383439
3516	QQ952			255626
3515	QQ943			273885
3514	QQ942			182590
3513	QQ932			109554
3512	QQ876			2336191
3511	QQ875			1486667
3510	QQ874			1061905
3509	QQ873			637143
3508	QQ872			424762
3507	QQ865			1257949
3506	QQ864			898535
3505	QQ863			539121
3504	QQ862			359414
3503	QQ854			571795
3502	QQ853			343077
3501	QQ852			228718
3500	QQ843			245055
3499	QQ842			163370
3498	QQ832			98022
3497	QQ765			961961
3496	QQ764			687115
3495	QQ763			412269
3494	QQ762			274846
3493	QQ754			437255
3492	QQ753			262353
3491	QQ752			174902
3490	QQ743			187395
3489	QQ742			124930
3488	QQ732			74958
3487	QQ654			369985
3486	QQ653			221991
3485	QQ652			147994
3484	QQ643			158565
3483	QQ642			105710
3482	QQ632			63426
3481	QQ543			100905
3480	QQ542			67270
3479	QQ532			40362
3478	QQ432			28830
3477	JJAKQ			39549707
3476	JJAKT			29343331
3475	JJAK9			24240143
3474	JJAK8			21688549
3473	JJAK7			16585361
3472	JJAK6			14033767
3471	JJAK5			8930579
3470	JJAK4			6378985
3469	JJAK3			3827391
3468	JJAK2			2551594
3467	JJAQT			24584953
3466	JJAQ9			20309309
3465	JJAQ8			18171487
3464	JJAQ7			13895843
3463	JJAQ6			11758021
3462	JJAQ5			7482377
3461	JJAQ4			5344555
3460	JJAQ3			3206733
3459	JJAQ2			2137822
3458	JJAT9			15068197
3457	JJAT8			13482071
3456	JJAT7			10309819
3455	JJAT6			8723693
3454	JJAT5			5551441
3453	JJAT4			3965315
3452	JJAT3			2379189
3451	JJAT2			1586126
3450	JJA98			11137363
3449	JJA97			8516807
3448	JJA96			7206529
3447	JJA95			4585973
3446	JJA94			3275695
3445	JJA93			1965417
3444	JJA92			1310278
3443	JJA87			7620301
3442	JJA86			6447947
3441	JJA85			4103239
3440	JJA84			2930885
3439	JJA83			1758531
3438	JJA82			1172354
3437	JJA76			4930783
3436	JJA75			3137771
3435	JJA74			2241265
3434	JJA73			1344759
3433	JJA72			896506
3432	JJA65			2655037
3431	JJA64			1896455
3430	JJA63			1137873
3429	JJA62			758582
3428	JJA54			1206835
3427	JJA53			724101
3426	JJA52			482734
3425	JJA43			517215
3424	JJA42			344810
3423	JJA32			206886
3422	JJKQT			22186421
3421	JJKQ9			18327913
3420	JJKQ8			16398659
3419	JJKQ7			12540151
3418	JJKQ6			10610897
3417	JJKQ5			6752389
3416	JJKQ4			4823135
3415	JJKQ3			2893881
3414	JJKQ2			1929254
3413	JJKT9			13598129
3412	JJKT8			12166747
3411	JJKT7			9303983
3410	JJKT6			7872601
3409	JJKT5			5009837
3408	JJKT4			3578455
3407	JJKT3			2147073
3406	JJKT2			1431382
3405	JJK98			10050791
3404	JJK97			7685899
3403	JJK96			6503453
3402	JJK95			4138561
3401	JJK94			2956115
3400	JJK93			1773669
3399	JJK92			1182446
3398	JJK87			6876857
3397	JJK86			5818879
3396	JJK85			3702923
3395	JJK84			2644945
3394	JJK83			1586967
3393	JJK82			1057978
3392	JJK76			4449731
3391	JJK75			2831647
3390	JJK74			2022605
3389	JJK73			1213563
3388	JJK72			809042
3387	JJK65			2396009
3386	JJK64			1711435
3385	JJK63			1026861
3384	JJK62			684574
3383	JJK54			1089095
3382	JJK53			653457
3381	JJK52			435638
3380	JJK43			466755
3379	JJK42			311170
3378	JJK32			186702
3377	JJQT9			11393027
3376	JJQT8			10193761
3375	JJQT7			7795229
3374	JJQT6			6595963
3373	JJQT5			4197431
3372	JJQT4			2998165
3371	JJQT3			1798899
3370	JJQT2			1199266
3369	JJQ98			8420933
3368	JJQ97			6439537
3367	JJQ96			5448839
3366	JJQ95			3467443
3365	JJQ94			2476745
3364	JJQ93			1486047
3363	JJQ92			990698
3362	JJQ87			5761691
3361	JJQ86			4875277
3360	JJQ85			3102449
3359	JJQ84			2216035
3358	JJQ83			1329621
3357	JJQ82			886414
3356	JJQ76			3728153
3355	JJQ75			2372461
3354	JJQ74			1694615
3353	JJQ73			1016769
3352	JJQ72			677846
3351	JJQ65			2007467
3350	JJQ64			1433905
3349	JJQ63			860343
3348	JJQ62			573562
3347	JJQ54			912485
3346	JJQ53			547491
3345	JJQ52			364994
3344	JJQ43			391065
3343	JJQ42			260710
3342	JJQ32			156426
3341	JJT98			6247789
3340	JJT97			4777721
3339	JJT96			4042687
3338	JJT95			2572619
3337	JJT94			1837585
3336	JJT93			1102551
3335	JJT92			735034
3334	JJT87			4274803
3333	JJT86			3617141
3332	JJT85			2301817
3331	JJT84			1644155
3330	JJT83			986493
3329	JJT82			657662
3328	JJT76			2766049
3327	JJT75			1760213
3326	JJT74			1257295
3325	JJT73			754377
3324	JJT72			502918
3323	JJT65			1489411
3322	JJT64			1063865
3321	JJT63			638319
3320	JJT62			425546
3319	JJT54			677005
3318	JJT53			406203
3317	JJT52			270802
3316	JJT43			290145
3315	JJT42			193430
3314	JJT32			116058
3313	JJ987			3531359
3312	JJ986			2988073
3311	JJ985			1901501
3310	JJ984			1358215
3309	JJ983			814929
3308	JJ982			543286
3307	JJ976			2284997
3306	JJ975			1454089
3305	JJ974			1038635
3304	JJ973			623181
3303	JJ972			415454
3302	JJ965			1230383
3301	JJ964			878845
3300	JJ963			527307
3299	JJ962			351538
3298	JJ954			559265
3297	JJ953			335559
3296	JJ952			223706
3295	JJ943			239685
3294	JJ942			159790
3293	JJ932			95874
3292	JJ876			2044471
3291	JJ875			1301027
3290	JJ874			929305
3289	JJ873			557583
3288	JJ872			371722
3287	JJ865			1100869
3286	JJ864			786335
3285	JJ863			471801
3284	JJ862			314534
3283	JJ854			500395
3282	JJ853			300237
3281	JJ852			200158
3280	JJ843			214455
3279	JJ842			142970
3278	JJ832			85782
3277	JJ765			841841
3276	JJ764			601315
3275	JJ763			360789
3274	JJ762			240526
3273	JJ754			382655
3272	JJ753			229593
3271	JJ752			153062
3270	JJ743			163995
3269	JJ742			109330
3268	JJ732			65598
3267	JJ654			323785
3266	JJ653			194271
3265	JJ652			129514
3264	JJ643			138765
3263	JJ642			92510
3262	JJ632			55506
3261	JJ543			88305
3260	JJ542			58870
3259	JJ532			35322
3258	JJ432			25230
3257	TTAKQ			24877283
3256	TTAKJ			23272297
3255	TTAK9			15247367
3254	TTAK8			13642381
3253	TTAK7			10432409
3252	TTAK6			8827423
3251	TTAK5			5617451
3250	TTAK4			4012465
3249	TTAK3			2407479
3248	TTAK2			1604986
3247	TTAQJ			19498411
3246	TTAQ9			12774821
3245	TTAQ8			11430103
3244	TTAQ7			8740667
3243	TTAQ6			7395949
3242	TTAQ5			4706513
3241	TTAQ4			3361795
3240	TTAQ3			2017077
3239	TTAQ2			1344718
3238	TTAJ9			11950639
3237	TTAJ8			10692677
3236	TTAJ7			8176753
3235	TTAJ6			6918791
3234	TTAJ5			4402867
3233	TTAJ4			3144905
3232	TTAJ3			1886943
3231	TTAJ2			1257962
3230	TTA98			7005547
3229	TTA97			5357183
3228	TTA96			4533001
3227	TTA95			2884637
3226	TTA94			2060455
3225	TTA93			1236273
3224	TTA92			824182
3223	TTA87			4793269
3222	TTA86			4055843
3221	TTA85			2580991
3220	TTA84			1843565
3219	TTA83			1106139
3218	TTA82			737426
3217	TTA76			3101527
3216	TTA75			1973699
3215	TTA74			1409785
3214	TTA73			845871
3213	TTA72			563914
3212	TTA65			1670053
3211	TTA64			1192895
3210	TTA63			715737
3209	TTA62			477158
3208	TTA54			759115
3207	TTA53			455469
3206	TTA52			303646
3205	TTA43			325335
3204	TTA42			216890
3203	TTA32			130134
3202	TTKQJ			17596127
3201	TTKQ9			11528497
3200	TTKQ8			10314971
3199	TTKQ7			7887919
3198	TTKQ6			6674393
3197	TTKQ5			4247341
3196	TTKQ4			3033815
3195	TTKQ3			1820289
3194	TTKQ2			1213526
3193	TTKJ9			10784723
3192	TTKJ8			9649489
3191	TTKJ7			7379021
3190	TTKJ6			6243787
3189	TTKJ5			3973319
3188	TTKJ4			2838085
3187	TTKJ3			1702851
3186	TTKJ2			1135234
3185	TTK98			6322079
3184	TTK97			4834531
3183	TTK96			4090757
3182	TTK95			2603209
3181	TTK94			1859435
3180	TTK93			1115661
3179	TTK92			743774
3178	TTK87			4325633
3177	TTK86			3660151
3176	TTK85			2329187
3175	TTK84			1663705
3174	TTK83			998223
3173	TTK82			665482
3172	TTK76			2798939
3171	TTK75			1781143
3170	TTK74			1272245
3169	TTK73			763347
3168	TTK72			508898
3167	TTK65			1507121
3166	TTK64			1076515
3165	TTK63			645909
3164	TTK62			430606
3163	TTK54			685055
3162	TTK53			411033
3161	TTK52			274022
3160	TTK43			293595
3159	TTK42			195730
3158	TTK32			117438
3157	TTQJ9			9035849
3156	TTQJ8			8084707
3155	TTQJ7			6182423
3154	TTQJ6			5231281
3153	TTQJ5			3328997
3152	TTQJ4			2377855
3151	TTQJ3			1426713
3150	TTQJ2			951142
3149	TTQ98			5296877
3148	TTQ97			4050553
3147	TTQ96			3427391
3146	TTQ95			2181067
3145	TTQ94			1557905
3144	TTQ93			934743
3143	TTQ92			623162
3142	TTQ87			3624179
3141	TTQ86			3066613
3140	TTQ85			1951481
3139	TTQ84			1393915
3138	TTQ83			836349
3137	TTQ82			557566
3136	TTQ76			2345057
3135	TTQ75			1492309
3134	TTQ74			1065935
3133	TTQ73			639561
3132	TTQ72			426374
3131	TTQ65			1262723
3130	TTQ64			901945
3129	TTQ63			541167
3128	TTQ62			360778
3127	TTQ54			573965
3126	TTQ53			344379
3125	TTQ52			229586
3124	TTQ43			245985
3123	TTQ42			163990
3122	TTQ32			98394
3121	TTJ98			4955143
3120	TTJ97			3789227
3119	TTJ96			3206269
3118	TTJ95			2040353
3117	TTJ94			1457395
3116	TTJ93			874437
3115	TTJ92			582958
3114	TTJ87			3390361
3113	TTJ86			2868767
3112	TTJ85			1825579
3111	TTJ84			1303985
3110	TTJ83			782391
3109	TTJ82			521594
3108	TTJ76			2193763
3107	TTJ75			1396031
3106	TTJ74			997165
3105	TTJ73			598299
3104	TTJ72			398866
3103	TTJ65			1181257
3102	TTJ64			843755
3101	TTJ63			506253
3100	TTJ62			337502
3099	TTJ54			536935
3098	TTJ53			322161
3097	TTJ52			214774
3096	TTJ43			230115
3095	TTJ42			153410
3094	TTJ32			92046
3093	TT987			2221271
3092	TT986			1879537
3091	TT985			1196069
3090	TT984			854335
3089	TT983			512601
3088	TT982			341734
3087	TT976			1437293
3086	TT975			914641
3085	TT974			653315
3084	TT973			391989
3083	TT972			261326
3082	TT965			773927
3081	TT964			552805
3080	TT963			331683
3079	TT962			221122
3078	TT954			351785
3077	TT953			211071
3076	TT952			140714
3075	TT943			150765
3074	TT942			100510
3073	TT932			60306
3072	TT876			1285999
3071	TT875			818363
3070	TT874			584545
3069	TT873			350727
3068	TT872			233818
3067	TT865			692461
3066	TT864			494615
3065	TT863			296769
3064	TT862			197846
3063	TT854			314755
3062	TT853			188853
3061	TT852			125902
3060	TT843			134895
3059	TT842			89930
3058	TT832			53958
3057	TT765			529529
3056	TT764			378235
3055	TT763			226941
3054	TT762			151294
3053	TT754			240695
3052	TT753			144417
3051	TT752			96278
3050	TT743			103155
3049	TT742			68770
3048	TT732			41262
3047	TT654			203665
3046	TT653			122199
3045	TT652			81466
3044	TT643			87285
3043	TT642			58190
3042	TT632			34914
3041	TT543			55545
3040	TT542			37030
3039	TT532			22218
3038	TT432			15870
3037	99AKQ			16976747
3036	99AKJ			15881473
3035	99AKT			12595651
3034	99AK8			9309829
3033	99AK7			7119281
3032	99AK6			6024007
3031	99AK5			3833459
3030	99AK4			2738185
3029	99AK3			1642911
3028	99AK2			1095274
3027	99AQJ			13306099
3026	99AQT			10553113
3025	99AQ8			7800127
3024	99AQ7			5964803
3023	99AQ6			5047141
3022	99AQ5			3211817
3021	99AQ4			2294155
3020	99AQ3			1376493
3019	99AQ2			917662
3018	99AJT			9872267
3017	99AJ8			7296893
3016	99AJ7			5579977
3015	99AJ6			4721519
3014	99AJ5			3004603
3013	99AJ4			2146145
3012	99AJ3			1287687
3011	99AJ2			858458
3010	99AT8			5787191
3009	99AT7			4425499
3008	99AT6			3744653
3007	99AT5			2382961
3006	99AT4			1702115
3005	99AT3			1021269
3004	99AT2			680846
3003	99A87			3271021
3002	99A86			2767787
3001	99A85			1761319
3000	99A84			1258085
2999	99A83			754851
2998	99A82			503234
2997	99A76			2116543
2996	99A75			1346891
2995	99A74			962065
2994	99A73			577239
2993	99A72			384826
2992	99A65			1139677
2991	99A64			814055
2990	99A63			488433
2989	99A62			325622
2988	99A54			518035
2987	99A53			310821
2986	99A52			207214
2985	99A43			222015
2984	99A42			148010
2983	99A32			88806
2982	99KQJ			12007943
2981	99KQT			9523541
2980	99KQ8			7039139
2979	99KQ7			5382871
2978	99KQ6			4554737
2977	99KQ5			2898469
2976	99KQ4			2070335
2975	99KQ3			1242201
2974	99KQ2			828134
2973	99KJT			8909119
2972	99KJ8			6585001
2971	99KJ7			5035589
2970	99KJ6			4260883
2969	99KJ5			2711471
2968	99KJ4			1936765
2967	99KJ3			1162059
2966	99KJ2			774706
2965	99KT8			5222587
2964	99KT7			3993743
2963	99KT6			3379321
2962	99KT5			2150477
2961	99KT4			1536055
2960	99KT3			921633
2959	99KT2			614422
2958	99K87			2951897
2957	99K86			2497759
2956	99K85			1589483
2955	99K84			1135345
2954	99K83			681207
2953	99K82			454138
2952	99K76			1910051
2951	99K75			1215487
2950	99K74			868205
2949	99K73			520923
2948	99K72			347282
2947	99K65			1028489
2946	99K64			734635
2945	99K63			440781
2944	99K62			293854
2943	99K54			467495
2942	99K53			280497
2941	99K52			186998
2940	99K43			200355
2939	99K42			133570
2938	99K32			80142
2937	99QJT			7464397
2936	99QJ8			5517163
2935	99QJ7			4219007
2934	99QJ6			3569929
2933	99QJ5			2271773
2932	99QJ4			1622695
2931	99QJ3			973617
2930	99QJ2			649078
2929	99QT8			4375681
2928	99QT7			3346109
2927	99QT6			2831323
2926	99QT5			1801751
2925	99QT4			1286965
2924	99QT3			772179
2923	99QT2			514786
2922	99Q87			2473211
2921	99Q86			2092717
2920	99Q85			1331729
2919	99Q84			951235
2918	99Q83			570741
2917	99Q82			380494
2916	99Q76			1600313
2915	99Q75			1018381
2914	99Q74			727415
2913	99Q73			436449
2912	99Q72			290966
2911	99Q65			861707
2910	99Q64			615505
2909	99Q63			369303
2908	99Q62			246202
2907	99Q54			391685
2906	99Q53			235011
2905	99Q52			156674
2904	99Q43			167865
2903	99Q42			111910
2902	99Q32			67146
2901	99JT8			4093379
2900	99JT7			3130231
2899	99JT6			2648657
2898	99JT5			1685509
2897	99JT4			1203935
2896	99JT3			722361
2895	99JT2			481574
2894	99J87			2313649
2893	99J86			1957703
2892	99J85			1245811
2891	99J84			889865
2890	99J83			533919
2889	99J82			355946
2888	99J76			1497067
2887	99J75			952679
2886	99J74			680485
2885	99J73			408291
2884	99J72			272194
2883	99J65			806113
2882	99J64			575795
2881	99J63			345477
2880	99J62			230318
2879	99J54			366415
2878	99J53			219849
2877	99J52			146566
2876	99J43			157035
2875	99J42			104690
2874	99J32			62814
2873	99T87			1834963
2872	99T86			1552661
2871	99T85			988057
2870	99T84			705755
2869	99T83			423453
2868	99T82			282302
2867	99T76			1187329
2866	99T75			755573
2865	99T74			539695
2864	99T73			323817
2863	99T72			215878
2862	99T65			639331
2861	99T64			456665
2860	99T63			273999
2859	99T62			182666
2858	99T54			290605
2857	99T53			174363
2856	99T52			116242
2855	99T43			124545
2854	99T42			83030
2853	99T32			49818
2852	99876			877591
2851	99875			558467
2850	99874			398905
2849	99873			239343
2848	99872			159562
2847	99865			472549
2846	99864			337535
2845	99863			202521
2844	99862			135014
2843	99854			214795
2842	99853			128877
2841	99852			85918
2840	99843			92055
2839	99842			61370
2838	99832			36822
2837	99765			361361
2836	99764			258115
2835	99763			154869
2834	99762			103246
2833	99754			164255
2832	99753			98553
2831	99752			65702
2830	99743			70395
2829	99742			46930
2828	99732			28158
2827	99654			138985
2826	99653			83391
2825	99652			55594
2824	99643			59565
2823	99642			39710
2822	99632			23826
2821	99543			37905
2820	99542			25270
2819	99532			15162
2818	99432			10830
2817	88AKQ			13590803
2816	88AKJ			12713977
2815	88AKT			10083499
2814	88AK9			8329847
2813	88AK7			5699369
2812	88AK6			4822543
2811	88AK5			3068891
2810	88AK4			2192065
2809	88AK3			1315239
2808	88AK2			876826
2807	88AQJ			10652251
2806	88AQT			8448337
2805	88AQ9			6979061
2804	88AQ7			4775147
2803	88AQ6			4040509
2802	88AQ5			2571233
2801	88AQ4			1836595
2800	88AQ3			1101957
2799	88AQ2			734638
2798	88AJT			7903283
2797	88AJ9			6528799
2796	88AJ7			4467073
2795	88AJ6			3779831
2794	88AJ5			2405347
2793	88AJ4			1718105
2792	88AJ3			1030863
2791	88AJ2			687242
2790	88AT9			5178013
2789	88AT7			3542851
2788	88AT6			2997797
2787	88AT5			1907689
2786	88AT4			1362635
2785	88AT3			817581
2784	88AT2			545054
2783	88A97			2926703
2782	88A96			2476441
2781	88A95			1575917
2780	88A94			1125655
2779	88A93			675393
2778	88A92			450262
2777	88A76			1694407
2776	88A75			1078259
2775	88A74			770185
2774	88A73			462111
2773	88A72			308074
2772	88A65			912373
2771	88A64			651695
2770	88A63			391017
2769	88A62			260678
2768	88A54			414715
2767	88A53			248829
2766	88A52			165886
2765	88A43			177735
2764	88A42			118490
2763	88A32			71094
2762	88KQJ			9613007
2761	88KQT			7624109
2760	88KQ9			6298177
2759	88KQ7			4309279
2758	88KQ6			3646313
2757	88KQ5			2320381
2756	88KQ4			1657415
2755	88KQ3			994449
2754	88KQ2			662966
2753	88KJT			7132231
2752	88KJ9			5891843
2751	88KJ7			4031261
2750	88KJ6			3411067
2749	88KJ5			2170679
2748	88KJ4			1550485
2747	88KJ3			930291
2746	88KJ2			620194
2745	88KT9			4672841
2744	88KT7			3197207
2743	88KT6			2705329
2742	88KT5			1721573
2741	88KT4			1229695
2740	88KT3			737817
2739	88KT2			491878
2738	88K97			2641171
2737	88K96			2234837
2736	88K95			1422169
2735	88K94			1015835
2734	88K93			609501
2733	88K92			406334
2732	88K76			1529099
2731	88K75			973063
2730	88K74			695045
2729	88K73			417027
2728	88K72			278018
2727	88K65			823361
2726	88K64			588115
2725	88K63			352869
2724	88K62			235246
2723	88K54			374255
2722	88K53			224553
2721	88K52			149702
2720	88K43			160395
2719	88K42			106930
2718	88K32			64158
2717	88QJT			5975653
2716	88QJ9			4936409
2715	88QJ7			3377543
2714	88QJ6			2857921
2713	88QJ5			1818677
2712	88QJ4			1299055
2711	88QJ3			779433
2710	88QJ2			519622
2709	88QT9			3915083
2708	88QT7			2678741
2707	88QT6			2266627
2706	88QT5			1442399
2705	88QT4			1030285
2704	88QT3			618171
2703	88QT2			412114
2702	88Q97			2212873
2701	88Q96			1872431
2700	88Q95			1191547
2699	88Q94			851105
2698	88Q93			510663
2697	88Q92			340442
2696	88Q76			1281137
2695	88Q75			815269
2694	88Q74			582335
2693	88Q73			349401
2692	88Q72			232934
2691	88Q65			689843
2690	88Q64			492745
2689	88Q63			295647
2688	88Q62			197098
2687	88Q54			313565
2686	88Q53			188139
2685	88Q52			125426
2684	88Q43			134385
2683	88Q42			89590
2682	88Q32			53754
2681	88JT9			3662497
2680	88JT7			2505919
2679	88JT6			2120393
2678	88JT5			1349341
2677	88JT4			963815
2676	88JT3			578289
2675	88JT2			385526
2674	88J97			2070107
2673	88J96			1751629
2672	88J95			1114673
2671	88J94			796195
2670	88J93			477717
2669	88J92			318478
2668	88J76			1198483
2667	88J75			762671
2666	88J74			544765
2665	88J73			326859
2664	88J72			217906
2663	88J65			645337
2662	88J64			460955
2661	88J63			276573
2660	88J62			184382
2659	88J54			293335
2658	88J53			176001
2657	88J52			117334
2656	88J43			125715
2655	88J42			83810
2654	88J32			50286
2653	88T97			1641809
2652	88T96			1389223
2651	88T95			884051
2650	88T94			631465
2649	88T93			378879
2648	88T92			252586
2647	88T76			950521
2646	88T75			604877
2645	88T74			432055
2644	88T73			259233
2643	88T72			172822
2642	88T65			511819
2641	88T64			365585
2640	88T63			219351
2639	88T62			146234
2638	88T54			232645
2637	88T53			139587
2636	88T52			93058
2635	88T43			99705
2634	88T42			66470
2633	88T32			39882
2632	88976			785213
2631	88975			499681
2630	88974			356915
2629	88973			214149
2628	88972			142766
2627	88965			422807
2626	88964			302005
2625	88963			181203
2624	88962			120802
2623	88954			192185
2622	88953			115311
2621	88952			76874
2620	88943			82365
2619	88942			54910
2618	88932			32946
2617	88765			289289
2616	88764			206635
2615	88763			123981
2614	88762			82654
2613	88754			131495
2612	88753			78897
2611	88752			52598
2610	88743			56355
2609	88742			37570
2608	88732			22542
2607	88654			111265
2606	88653			66759
2605	88652			44506
2604	88643			47685
2603	88642			31790
2602	88632			19074
2601	88543			30345
2600	88542			20230
2599	88532			12138
2598	88432			8670
2597	77AKQ			7947563
2596	77AKJ			7434817
2595	77AKT			5896579
2594	77AK9			4871087
2593	77AK8			4358341
2592	77AK6			2820103
2591	77AK5			1794611
2590	77AK4			1281865
2589	77AK3			769119
2588	77AK2			512746
2587	77AQJ			6229171
2586	77AQT			4940377
2585	77AQ9			4081181
2584	77AQ8			3651583
2583	77AQ6			2362789
2582	77AQ5			1503593
2581	77AQ4			1073995
2580	77AQ3			644397
2579	77AQ2			429598
2578	77AJT			4621643
2577	77AJ9			3817879
2576	77AJ8			3415997
2575	77AJ6			2210351
2574	77AJ5			1406587
2573	77AJ4			1004705
2572	77AJ3			602823
2571	77AJ2			401882
2570	77AT9			3027973
2569	77AT8			2709239
2568	77AT6			1753037
2567	77AT5			1115569
2566	77AT4			796835
2565	77AT3			478101
2564	77AT2			318734
2563	77A98			2238067
2562	77A96			1448161
2561	77A95			921557
2560	77A94			658255
2559	77A93			394953
2558	77A92			263302
2557	77A86			1295723
2556	77A85			824551
2555	77A84			588965
2554	77A83			353379
2553	77A82			235586
2552	77A65			533533
2551	77A64			381095
2550	77A63			228657
2549	77A62			152438
2548	77A54			242515
2547	77A53			145509
2546	77A52			97006
2545	77A43			103935
2544	77A42			69290
2543	77A32			41574
2542	77KQJ			5621447
2541	77KQT			4458389
2540	77KQ9			3683017
2539	77KQ8			3295331
2538	77KQ6			2132273
2537	77KQ5			1356901
2536	77KQ4			969215
2535	77KQ3			581529
2534	77KQ2			387686
2533	77KJT			4170751
2532	77KJ9			3445403
2531	77KJ8			3082729
2530	77KJ6			1994707
2529	77KJ5			1269359
2528	77KJ4			906685
2527	77KJ3			544011
2526	77KJ2			362674
2525	77KT9			2732561
2524	77KT8			2444923
2523	77KT6			1582009
2522	77KT5			1006733
2521	77KT4			719095
2520	77KT3			431457
2519	77KT2			287638
2518	77K98			2019719
2517	77K96			1306877
2516	77K95			831649
2515	77K94			594035
2514	77K93			356421
2513	77K92			237614
2512	77K86			1169311
2511	77K85			744107
2510	77K84			531505
2509	77K83			318903
2508	77K82			212602
2507	77K65			481481
2506	77K64			343915
2505	77K63			206349
2504	77K62			137566
2503	77K54			218855
2502	77K53			131313
2501	77K52			87542
2500	77K43			93795
2499	77K42			62530
2498	77K32			37518
2497	77QJT			3494413
2496	77QJ9			2886689
2495	77QJ8			2582827
2494	77QJ6			1671241
2493	77QJ5			1063517
2492	77QJ4			759655
2491	77QJ3			455793
2490	77QJ2			303862
2489	77QT9			2289443
2488	77QT8			2048449
2487	77QT6			1325467
2486	77QT5			843479
2485	77QT4			602485
2484	77QT3			361491
2483	77QT2			240994
2482	77Q98			1692197
2481	77Q96			1094951
2480	77Q95			696787
2479	77Q94			497705
2478	77Q93			298623
2477	77Q92			199082
